Product_ID,Category_ID,Cost
2605546,1944,43.0
2605547,1944,70.0
2605563,1944,70.0
2605566,1944,103.0
2605567,1944,113.0
2605620,1561,2.0
2605641,1561,2.0
2605643,1561,1.0
2605968,2050,5.0
2606255,1486,14.0
2606256,1486,11.0
2606257,1486,8.0
2606259,1486,19.0
2606260,1486,16.0
2606263,1641,3.0
2606264,1435,65.0
2606284,1216,81.0
2606285,1906,12.0
2606286,1509,5.0
2606288,1509,3.0
2606295,1509,5.0
2609720,1441,107.0
2611662,1489,0.0
2611805,2041,15.0
2611827,1476,65.0
2614598,1919,4.0
2616876,1474,13.0
2616945,1435,5.0
2616948,1435,4.0
2617274,1919,7.0
2617385,1919,5.0
2617445,1919,3.0
2617446,1919,1.0
2622809,1689,5.0
2624954,1975,14.0
2624955,1975,22.0
2624956,1975,32.0
2625293,1486,2.0
2625296,1486,3.0
2625297,1486,1.0
2625299,1282,14.0
2625393,1486,2.0
2625394,1486,2.0
2626007,1485,24.0
2627915,1486,2.0
2627917,1486,2.0
2627927,1486,3.0
2627928,1486,2.0
2628769,1922,3.0
2628771,1922,10.0
2628772,1922,7.0
2628773,1922,6.0
2628774,1922,3.0
2628775,1922,5.0
2628896,1761,11.0
2628917,1379,8.0
2628983,1486,0.0
2628984,1486,4.0
2628993,1486,8.0
2628995,1486,5.0
2628996,1486,5.0
2628997,1486,11.0
2629001,1485,43.0
2630372,1922,8.0
2630418,1828,3.0
2632722,1486,3.0
2646044,1486,8.0
2647653,1485,22.0
2647687,1831,0.0
2648008,1901,3.0
2653291,1610,1.0
2653292,1610,1.0
2655617,1618,2.0
2655618,1618,2.0
2656081,1656,8.0
2669933,1906,1.0
2670017,1656,5.0
2670019,1656,5.0
2670020,1656,5.0
2672636,1212,49.0
2673060,1208,54.0
2673111,1901,1.0
2673113,1901,1.0
2673120,1208,86.0
2673916,1689,3.0
2673952,1895,0.0
2674971,2049,0.0
2677693,1588,1.0
2677695,1209,32.0
2677696,1209,30.0
2679832,2049,2.0
2679842,2017,4.0
2679845,2017,5.0
2679915,1474,32.0
2679922,1474,54.0
2681239,2076,5.0
2686665,1659,5.0
2687741,1901,4.0
2688788,1831,4.0
2688789,1831,4.0
2688790,1831,4.0
2688792,1830,4.0
2688793,1830,4.0
2689000,1876,7.0
2689001,1876,1.0
2689002,1882,3.0
2689004,1882,1.0
2689005,1882,1.0
2697921,1690,178.0
2697922,1690,78.0
2697925,1485,0.0
2697966,1882,4.0
2697968,1882,2.0
2697969,1882,1.0
2699115,1882,0.0
2699146,1871,1.0
2699148,1882,2.0
2699167,2049,1.0
2699723,1213,3.0
2699724,1213,0.0
2700950,1525,59.0
2701270,1590,70.0
2706342,1216,24.0
2706867,1876,7.0
2706868,1873,2.0
2707911,1486,5.0
2707912,1486,14.0
2707913,1486,11.0
2707914,1486,8.0
2707930,1882,4.0
2707939,1882,3.0
2708852,1882,3.0
2709080,1985,0.0
2709332,1611,7.0
2709337,1611,6.0
2709338,1611,6.0
2710410,1912,1.0
2710411,1912,1.0
2710413,1912,2.0
2710495,1358,3.0
2710496,1359,4.0
2710636,1879,0.0
2710822,1676,9.0
2710823,1676,9.0
2710825,1676,9.0
2710826,1676,9.0
2710832,1676,9.0
2710835,1676,9.0
2710836,1676,9.0
2710837,1676,9.0
2710839,1676,9.0
2710840,1676,9.0
2710841,1676,9.0
2710860,1676,11.0
2710861,1676,11.0
2710864,1676,11.0
2710874,1676,9.0
2710875,1676,9.0
2710876,1676,9.0
2710880,1676,11.0
2710885,1676,11.0
2710891,1676,11.0
2710901,1676,5.0
2711017,1676,5.0
2711019,1676,5.0
2711024,1676,13.0
2711025,1676,13.0
2711026,1676,13.0
2711027,1676,13.0
2711028,1676,13.0
2711030,1676,13.0
2711033,1676,13.0
2711034,1676,13.0
2711036,1676,13.0
2711038,1676,13.0
2711040,1676,13.0
2711045,1676,13.0
2711046,1676,13.0
2711057,1676,9.0
2711059,1676,9.0
2711064,1676,9.0
2711964,1218,31.0
2713972,1879,0.0
2713973,1879,0.0
2719875,1837,1.0
2720175,1619,5.0
2720176,1619,5.0
2720179,1619,4.0
2720597,2053,3.0
2720598,2053,0.0
2720661,1311,19.0
2720662,1311,18.0
2724885,1653,54.0
2724895,1653,35.0
2725823,1783,5.0
2726303,1838,1.0
2728525,2041,3.0
2728812,1620,22.0
2728837,1933,5.0
2729676,1209,162.0
2729725,1307,62.0
2729726,1308,86.0
2729727,1308,52.0
2729728,1307,41.0
2730514,2053,4.0
2731116,1949,86.0
2731117,1977,17.0
2731118,1977,26.0
2731119,1977,31.0
2731120,1977,40.0
2731121,1977,17.0
2731122,1977,26.0
2733687,1933,3.0
2733693,1814,2.0
2733695,1814,1.0
2733729,1928,2.0
2733731,1839,2.0
2733732,1839,1.0
2733733,1839,1.0
2733734,1839,5.0
2733737,1931,1.0
2733738,1931,2.0
2733814,1839,3.0
2734859,1218,49.0
2734860,1221,49.0
2734861,1221,38.0
2734862,1216,49.0
2734863,1221,27.0
2734864,1220,49.0
2734937,1857,4.0
2734938,1857,4.0
2736200,1377,187.0
2736220,1868,1.0
2736856,1509,1.0
2738232,1307,12.0
2738233,1307,18.0
2738413,1901,0.0
2738436,1402,2.0
2738661,1653,81.0
2738663,1435,2.0
2738664,1435,4.0
2740742,1828,0.0
2740766,2049,7.0
2740767,2048,2.0
2740771,2048,2.0
2740773,1209,46.0
2744260,1611,7.0
2744261,1611,7.0
2744265,1610,1.0
2744266,1610,2.0
2744355,1924,22.0
2744356,1924,18.0
2744357,1486,5.0
2744358,1486,2.0
2744379,1930,2.0
2744399,1808,9.0
2744413,2047,8.0
2744419,2047,5.0
2744440,1486,2.0
2747453,2047,2.0
2747525,1486,2.0
2747526,1486,5.0
2747636,1828,2.0
2747994,1653,14.0
2748080,1360,51.0
2748081,1360,49.0
2748082,1360,49.0
2748088,2049,2.0
2748149,1653,29.0
2748682,1941,1.0
2748696,1977,31.0
2748697,1977,40.0
2748730,1930,3.0
2748731,1931,2.0
2748732,1931,1.0
2748733,1928,5.0
2748735,1931,1.0
2748739,1928,2.0
2748740,1931,1.0
2748741,1929,3.0
2748742,1928,2.0
2748743,1573,232.0
2748780,1442,38.0
2748793,1509,2.0
2748794,1509,2.0
2748801,1508,1.0
2748818,1508,4.0
2748819,1508,2.0
2748865,1940,6.0
2748895,1941,3.0
2748898,1938,3.0
2748907,1941,7.0
2748908,1941,7.0
2748909,1941,7.0
2748911,1938,3.0
2748912,1938,3.0
2748916,1941,7.0
2748924,1940,2.0
2748930,1941,2.0
2748931,1941,3.0
2750446,1937,2.0
2750452,1941,2.0
2750453,1941,7.0
2750457,1938,3.0
2750465,1937,2.0
2750470,1937,1.0
2750479,1912,4.0
2750483,1941,7.0
2750589,1931,1.0
2750591,1930,5.0
2750595,1927,1.0
2750606,2055,8.0
2750607,2055,7.0
2750608,2055,5.0
2750749,1913,8.0
2750750,1913,5.0
2750816,1653,30.0
2750829,1653,30.0
2751074,1634,1.0
2751080,1708,5.0
2751081,1708,8.0
2751161,1581,5.0
2751194,1708,14.0
2751234,1634,1.0
2751267,1634,1.0
2751288,1938,4.0
2751292,1937,2.0
2751325,1910,7.0
2751347,1653,24.0
2751348,1653,24.0
2751360,1937,2.0
2751408,1941,6.0
2751410,1941,6.0
2751414,1937,2.0
2751415,1937,2.0
2751416,1937,1.0
2752215,1941,6.0
2752230,1298,11.0
2752250,1570,38.0
2752256,1431,54.0
2753569,1889,8.0
2754441,1413,189.0
2754459,1974,16.0
2754522,1474,14.0
2756417,2067,1.0
2756691,2058,1.0
2756692,2059,1.0
2756856,1979,85.0
2756940,1969,5.0
2756960,1711,23.0
2757649,1727,32.0
2757964,1634,1.0
2757965,1634,1.0
2758070,1438,32.0
2758083,2049,2.0
2759002,1508,2.0
2759397,1590,18.0
2761485,1634,3.0
2761522,1653,26.0
2761645,1728,70.0
2761883,2047,3.0
2761924,1610,2.0
2761928,1610,2.0
2761929,1610,2.0
2761944,1610,2.0
2762350,1391,20.0
2762777,1728,92.0
2764709,1634,0.0
2764710,1634,2.0
2764711,1634,2.0
2766888,1624,4.0
2772012,1561,3.0
2772013,1561,2.0
2772014,1561,3.0
2772028,1561,5.0
2772225,1610,2.0
2775037,1906,4.0
2775128,1429,162.0
2775144,1634,3.0
2775271,1377,45.0
2775273,1377,38.0
2775274,1377,51.0
2775275,1377,45.0
2775277,1377,45.0
2775370,1930,8.0
2775837,1653,35.0
2776919,1685,65.0
2777134,1617,9.0
2777285,1977,9.0
2777286,1977,24.0
2777680,1968,22.0
2777753,1307,84.0
2777757,1307,50.0
2777898,1934,2.0
2777899,1934,5.0
2777900,1934,3.0
2777907,1651,43.0
2777922,1307,51.0
2778000,1450,11.0
2778005,1653,38.0
2778076,2068,2.0
2780136,1438,46.0
2780301,1403,765.0
2782342,1490,162.0
2782344,1490,81.0
2782345,1490,243.0
2787394,1450,17.0
2787743,1580,54.0
2787938,1651,2.0
2788100,1227,143.0
2789162,1502,1.0
2789747,1906,3.0
2789748,1906,3.0
2789752,1906,6.0
2789753,1906,7.0
2789771,1656,16.0
2789776,1656,4.0
2789777,1656,7.0
2790790,1338,38.0
2790868,1906,7.0
2790882,1625,2.0
2790883,1625,1.0
2790884,1625,1.0
2791610,1934,3.0
2793936,1474,3.0
2795453,1656,5.0
2795456,1656,8.0
2795458,1656,5.0
2795461,1656,5.0
2795509,1656,8.0
2796024,1656,6.0
2796880,1365,3.0
2796975,1365,2.0
2796976,1365,3.0
2797003,1365,2.0
2798563,1653,22.0
2798564,1653,54.0
2799043,1474,22.0
2799044,1474,19.0
2799045,1474,11.0
2799046,1474,10.0
2799151,1625,2.0
2799788,1485,1.0
2800432,1486,7.0
2800433,1486,11.0
2800434,1486,7.0
2800510,1692,14.0
2801349,1379,22.0
2801350,1379,19.0
2801354,1502,2.0
2801355,1502,2.0
2801356,1502,0.0
2801358,1502,14.0
2801360,1502,2.0
2801361,1502,3.0
2801362,1502,1.0
2801363,1502,4.0
2801364,1502,0.0
2801367,1342,2.0
2801368,1342,1.0
2801371,1342,1.0
2801372,1342,1.0
2801373,1342,1.0
2801375,1342,2.0
2801376,1342,1.0
2801378,1342,1.0
2801379,1342,1.0
2801414,1246,7.0
2801415,1682,3.0
2801442,1474,22.0
2801453,1342,1.0
2801454,1379,10.0
2801455,1379,14.0
2801456,1611,4.0
2801457,1611,1.0
2801949,1618,4.0
2801950,1618,2.0
2801951,1618,2.0
2801953,1980,5.0
2801954,1980,11.0
2801955,1978,108.0
2801956,1978,162.0
2801961,1611,6.0
2801964,1413,92.0
2801970,1442,27.0
2801973,1621,2.0
2801974,1621,2.0
2801975,1621,2.0
2801976,1621,2.0
2801977,1379,31.0
2803595,1626,4.0
2803864,2081,9.0
2803918,2077,5.0
2806536,1425,105.0
2807899,1611,5.0
2807900,1611,3.0
2807901,1611,1.0
2807902,1611,3.0
2807996,1618,5.0
2808025,1611,3.0
2808026,1611,6.0
2808027,1611,6.0
2808604,1656,10.0
2808642,1425,54.0
2809832,1435,8.0
2810896,1401,22.0
2811127,1336,22.0
2811128,1336,16.0
2811554,1336,11.0
2811804,1360,49.0
2812217,1685,6.0
2812219,1685,11.0
2812451,1629,38.0
2812452,1590,54.0
2813754,1435,6.0
2813755,1435,4.0
2813771,1934,5.0
2813778,2052,1.0
2813783,2052,2.0
2813786,2052,3.0
2813788,2052,2.0
2813790,2052,2.0
2813792,2052,2.0
2813794,2052,2.0
2813796,2052,2.0
2813799,2052,3.0
2814315,1833,3.0
2814319,1833,4.0
2814600,1843,9.0
2815104,1838,8.0
2815105,1838,8.0
2815106,1831,12.0
2815107,1831,12.0
2815303,1653,10.0
2815452,1681,8.0
2815458,1471,4.0
2815495,1681,8.0
2824259,1523,81.0
2824387,1842,8.0
2824388,1842,5.0
2824402,1653,49.0
2824466,2055,6.0
2824467,2055,7.0
2824468,2055,3.0
2824469,2055,4.0
2824470,2055,2.0
2824491,1442,4.0
2824492,1442,9.0
2824493,1442,8.0
2824494,2057,3.0
2825247,1570,70.0
2825248,1431,150.0
2825250,1431,31.0
2825387,1611,16.0
2825388,1611,16.0
2825389,1611,16.0
2825390,1611,16.0
2825681,1300,16.0
2828744,2059,3.0
2829107,1921,5.0
2829116,1921,4.0
2829876,1341,38.0
2829899,1341,22.0
2830488,1322,22.0
2830570,2055,8.0
2830572,2055,4.0
2830573,2055,8.0
2830588,2055,12.0
2830899,1696,3.0
2830906,1696,3.0
2830957,1359,4.0
2831012,1842,1.0
2833380,1677,8.0
2833394,1930,3.0
2833419,1677,4.0
2833890,2002,38.0
2833891,2002,38.0
2833909,1449,38.0
2835256,1611,6.0
2835431,1653,49.0
2835439,1653,13.0
2835987,1468,18.0
2836050,1561,2.0
2836183,1508,2.0
2836215,1508,2.0
2836240,1508,3.0
2836264,1508,2.0
2852685,1376,7.0
2852686,1376,7.0
2852687,1376,7.0
2852688,1376,7.0
2852689,1376,7.0
2852690,1376,5.0
2852691,1376,5.0
2852692,1376,5.0
2852693,1376,5.0
2852694,1365,6.0
2852695,1365,5.0
2852696,1365,3.0
2852697,1365,5.0
2852698,1365,5.0
2852699,1365,5.0
2852700,1365,6.0
2852701,1365,6.0
2852702,1365,6.0
2852703,1365,5.0
2852704,1365,5.0
2852705,1365,5.0
2852706,1365,5.0
2852707,2047,2.0
2852735,1486,11.0
2852736,1486,11.0
2852737,1486,11.0
2852756,1282,14.0
2853961,1508,5.0
2856516,1438,19.0
2856517,1438,15.0
2856521,1438,11.0
2856541,1677,4.0
2856736,1435,11.0
2856738,1435,21.0
2856739,1435,22.0
2856741,1435,4.0
2857650,1611,4.0
2857655,1486,16.0
2857658,1365,9.0
2857659,1341,27.0
2857660,1365,10.0
2857666,1341,16.0
2857667,1365,32.0
2857670,1486,16.0
2858046,1341,16.0
2858047,1341,16.0
2858048,1341,10.0
2858049,1341,11.0
2858050,1365,2.0
2858051,1365,11.0
2858052,1364,11.0
2858053,1364,7.0
2858054,1364,7.0
2858055,1341,17.0
2858059,1341,11.0
2858069,1341,16.0
2858070,1365,4.0
2858129,2050,2.0
2858130,1930,2.0
2858131,1930,2.0
2858170,1611,5.0
2858180,1611,2.0
2858214,1611,5.0
2858334,1364,27.0
2858335,1364,22.0
2858336,1364,11.0
2858338,1364,8.0
2858339,1364,8.0
2858340,1364,7.0
2858341,1364,10.0
2858343,1364,11.0
2858351,1364,8.0
2858562,1365,5.0
2858563,1365,5.0
2858566,1365,8.0
2858567,1365,8.0
2858568,1365,8.0
2858574,1365,8.0
2858576,1341,5.0
2858577,1341,12.0
2858623,1364,5.0
2858650,1509,4.0
2858651,1509,5.0
2858653,1509,4.0
2858654,1509,4.0
2858745,1365,5.0
2858748,1430,70.0
2858827,1341,16.0
2858828,1376,27.0
2858947,2020,8.0
2858953,2011,2.0
2858954,2011,2.0
2858955,2011,3.0
2858956,2011,1.0
2858992,1364,8.0
2859079,2011,1.0
2859080,2011,2.0
2859081,2011,1.0
2859261,1315,3.0
2859943,1469,29.0
2860279,1486,11.0
2860281,1509,11.0
2860291,1315,11.0
2860502,1315,11.0
2861793,1423,78.0
2862043,1385,22.0
2862081,1782,11.0
2862107,1951,16.0
2862127,1974,16.0
2863353,1315,11.0
2863447,1944,5.0
2863448,1782,11.0
2863449,1782,11.0
2863451,1782,5.0
2863466,1857,6.0
2863523,1512,16.0
2864068,1428,432.0
2864080,1397,0.0
2864173,1402,5.0
2864238,1402,3.0
2864241,1402,5.0
2864340,1379,17.0
2864342,1440,14.0
2864343,1440,6.0
2864370,1439,13.0
2864372,1439,6.0
2864376,1439,1.0
2864391,1694,2.0
2864392,1694,2.0
2864393,1694,2.0
2864394,1694,2.0
2864396,1694,2.0
2864400,1694,2.0
2864408,1694,3.0
2864409,1694,1.0
2864410,1694,1.0
2864427,1440,8.0
2864428,1439,14.0
2865101,2009,16.0
2865178,1580,5.0
2865180,1580,8.0
2865182,1580,11.0
2865190,1694,1.0
2865191,1694,3.0
2865193,1694,3.0
2865195,1694,3.0
2865196,1694,3.0
2865198,1694,4.0
2865199,1694,3.0
2865200,1694,3.0
2867705,1210,108.0
2868345,1439,16.0
2868355,1210,135.0
2868372,1209,170.0
2868412,1208,27.0
2868414,1207,22.0
2868424,2059,10.0
2868462,2059,8.0
2869475,1610,2.0
2869476,1610,1.0
2869918,1402,1.0
2869953,1980,4.0
2869954,1980,8.0
2869955,1980,16.0
2869956,1980,22.0
2869957,1980,30.0
2869958,1980,38.0
2869959,1980,54.0
2869960,1980,70.0
2869989,1610,2.0
2869990,1610,2.0
2869991,1610,1.0
2870123,1930,3.0
2870153,2033,11.0
2870154,2033,11.0
2870177,1212,162.0
2870179,1212,108.0
2870182,1210,54.0
2870183,1207,70.0
2870282,1209,81.0
2870283,1209,39.0
2870286,1622,10.0
2870293,1622,10.0
2870349,1424,97.0
2871755,1404,18.0
2872063,1391,32.0
2872068,1442,14.0
2872070,1442,16.0
2872405,1672,11.0
2873023,1366,194.0
2873150,1951,16.0
2873153,1977,27.0
2873197,1366,346.0
2873198,1366,240.0
2874836,1611,5.0
2874869,1418,64.0
2874871,1424,54.0
2875082,1423,108.0
2875083,1423,122.0
2875090,1423,70.0
2875112,2019,5.0
2875149,1413,114.0
2875350,1611,7.0
2876427,1366,432.0
2876803,1390,17.0
2876804,1390,17.0
2876805,1442,22.0
2877519,1475,38.0
2877521,1475,43.0
2877522,1475,24.0
2877524,1214,65.0
2877525,1216,81.0
2879554,1442,22.0
2880470,1815,1.0
2882674,1402,1.0
2883805,2044,3.0
2883852,1474,43.0
2883854,1474,54.0
2883855,1474,108.0
2883912,1238,122.0
2884022,1208,38.0
2884034,2082,2.0
2884070,1523,49.0
2884094,1930,3.0
2884098,1930,3.0
2884099,1931,2.0
2884104,1608,2.0
2884178,1208,43.0
2888002,1209,38.0
2889395,2057,8.0
2889690,1210,122.0
2890084,2044,3.0
2890738,1209,28.0
2890992,1632,9.0
2891285,1333,65.0
2891502,1944,54.0
2896292,1440,62.0
2896499,2049,2.0
2896570,2059,0.0
2896571,2059,0.0
2896575,1831,8.0
2896604,1838,5.0
2896762,2059,2.0
2896763,2059,2.0
2896766,2059,1.0
2896770,2059,2.0
2906448,1423,83.0
2906450,1423,97.0
2919242,2059,2.0
2920903,2055,5.0
2928433,1379,11.0
2928458,1930,3.0
2928459,1379,8.0
2928537,1570,27.0
2928538,1570,256.0
2928539,1570,182.0
2928540,1570,45.0
2928557,1246,2.0
2928684,1402,1.0
2928685,1402,2.0
2928687,1402,7.0
2928695,1402,9.0
2928697,1402,1.0
2928698,1402,3.0
2928700,1402,3.0
2928705,1402,5.0
2928713,1402,5.0
2928714,1402,5.0
2928718,1402,4.0
2928722,1402,7.0
2928723,1402,4.0
2928724,1402,4.0
2928725,1402,3.0
2929453,1617,4.0
2929456,1622,3.0
2929457,1298,16.0
2929511,1402,5.0
2929547,1430,13.0
2929548,1570,17.0
2929816,1668,24.0
2929817,1667,15.0
2929818,1668,22.0
2929819,1668,19.0
2929820,1668,14.0
2929823,1667,6.0
2931878,1930,3.0
2931881,1670,27.0
2931897,1671,3.0
2931898,1671,4.0
2932184,1671,1.0
2932186,1668,14.0
2932188,1667,14.0
2932193,1668,18.0
2932194,1671,5.0
2932213,1671,3.0
2932214,1671,2.0
2932216,1671,3.0
2932236,1671,4.0
2932237,1671,4.0
2932271,2049,11.0
2938499,1379,11.0
2938508,1379,8.0
2938509,1379,8.0
2938510,1379,8.0
2938512,1379,8.0
2938520,1659,11.0
2938529,1485,8.0
2938547,1629,43.0
2939077,1209,35.0
2939368,1608,1.0
2939369,1608,2.0
2939375,1473,8.0
2939376,1473,8.0
2939378,1473,4.0
2939379,1473,4.0
2939383,1473,3.0
2939384,1473,4.0
2939385,1473,3.0
2939387,1473,3.0
2939388,1473,3.0
2939391,1473,9.0
2939393,1473,6.0
2939397,1441,89.0
2939398,1473,5.0
2939399,1473,5.0
2939400,1473,5.0
2939402,1473,9.0
2939403,1473,9.0
2939405,1391,17.0
2942165,1570,108.0
2942416,1423,135.0
2948942,1570,12.0
2949306,1896,10.0
2949308,1890,14.0
2949309,1890,5.0
2949336,1473,7.0
2949337,1473,7.0
2949340,1921,9.0
2949344,1921,5.0
2963069,1621,4.0
2963070,1621,8.0
2963073,1621,5.0
2963225,1434,1.0
2963227,1434,2.0
2964242,1324,22.0
2964252,1434,1.0
2964273,1423,108.0
2965705,1570,43.0
2965706,1570,70.0
2965906,1916,3.0
2965907,1896,4.0
2966105,1708,14.0
2966106,1708,8.0
2966108,1708,11.0
2966448,1608,2.0
2966449,1608,1.0
2970190,1489,124.0
2970193,1489,124.0
2970194,1489,81.0
2970197,1489,81.0
2970728,1216,124.0
2970852,1379,8.0
2970864,1475,40.0
2970879,1438,24.0
2971741,1570,49.0
2971957,1379,39.0
2971958,1379,26.0
2975118,1690,243.0
2975120,1690,11.0
2977106,1379,14.0
2977385,1438,116.0
2977386,1438,62.0
2977907,1890,2.0
2979381,1379,37.0
2979383,1379,23.0
2979391,1379,32.0
2979392,1379,21.0
2979403,1432,24.0
2979407,1379,11.0
2979413,1379,14.0
2979418,1379,11.0
2979420,1379,13.0
2988220,1681,2.0
2988293,1653,2.0
2988401,1423,87.0
2988766,1890,11.0
2988773,1617,5.0
2988852,1588,14.0
2989612,1948,11.0
2993966,1904,1.0
2993967,1903,2.0
2993996,1948,5.0
2994115,1890,10.0
2994124,1485,19.0
2994140,1379,31.0
2994141,1379,31.0
2994142,1379,27.0
2994143,1379,26.0
2994144,1379,39.0
2995150,1485,19.0
2999198,1490,27.0
2999199,1490,54.0
2999200,1490,22.0
2999203,1490,22.0
2999206,1487,32.0
2999208,1487,43.0
2999209,1487,54.0
2999210,1487,22.0
2999211,1487,32.0
2999216,1489,11.0
2999217,1489,22.0
2999218,1487,16.0
2999219,1487,27.0
2999790,1493,108.0
2999791,1487,19.0
2999792,1487,43.0
2999793,1487,32.0
2999794,1487,22.0
3013342,1425,124.0
3013343,1425,230.0
3013354,1324,49.0
3013828,1492,62.0
3014269,1929,16.0
3014436,1474,16.0
3014441,1474,11.0
3014442,1474,5.0
3014444,1474,19.0
3014445,1474,22.0
3014446,1474,4.0
3014447,1474,4.0
3014448,1474,4.0
3014522,1916,10.0
3015501,2033,7.0
3017963,1376,8.0
3018022,1891,12.0
3018634,1677,16.0
3022467,1570,8.0
3022480,1811,11.0
3022496,1811,14.0
3022617,1614,1.0
3022629,1329,11.0
3023156,1831,4.0
3023157,1831,2.0
3023158,1831,4.0
3023159,1831,4.0
3023160,1831,4.0
3023161,1831,4.0
3023162,1831,4.0
3023163,1831,4.0
3023164,1831,4.0
3023165,1831,4.0
3023166,1831,4.0
3023167,1831,4.0
3023168,1831,4.0
3023426,1912,2.0
3023477,1486,14.0
3023479,1486,14.0
3023481,1912,1.0
3023485,1914,1.0
3023486,1912,2.0
3023488,1487,43.0
3023492,1490,27.0
3023493,1487,49.0
3023495,1487,49.0
3023496,1487,32.0
3023497,1487,43.0
3024058,1931,1.0
3024106,1912,2.0
3027823,1362,11.0
3029243,1914,15.0
3030872,1625,3.0
3031297,1488,86.0
3032907,1617,11.0
3032941,1365,2.0
3032942,1365,9.0
3033727,1209,32.0
3033759,1914,18.0
3033760,1912,1.0
3037176,1560,11.0
3037177,1560,3.0
3037223,1931,4.0
3037224,1930,5.0
3037227,1929,1.0
3037228,1929,3.0
3037236,1929,3.0
3037243,1317,92.0
3037246,1377,68.0
3037263,1560,16.0
3037265,1560,5.0
3037269,1560,5.0
3037276,1560,5.0
3037284,1509,9.0
3037285,1509,9.0
3042690,1930,3.0
3042691,1928,0.0
3042692,1930,3.0
3042732,1611,6.0
3044213,1402,3.0
3044214,1402,8.0
3044215,1402,3.0
3044217,1402,2.0
3044219,1402,5.0
3057059,1560,11.0
3057412,1608,7.0
3057440,1608,7.0
3057561,1610,1.0
3057564,1610,2.0
3057565,1610,1.0
3057567,1610,3.0
3057724,1610,1.0
3057728,1610,2.0
3057734,1474,11.0
3057744,1610,3.0
3057749,1610,1.0
3057798,1394,19.0
3057829,1918,5.0
3057898,1394,1.0
3058011,1377,70.0
3058012,1377,44.0
3058039,1610,2.0
3058079,1561,3.0
3058128,1489,162.0
3058621,1438,64.0
3059721,1625,2.0
3059731,1625,2.0
3059732,1625,1.0
3059733,1625,2.0
3068480,1377,63.0
3068481,1377,108.0
3068494,1377,108.0
3068601,1377,108.0
3068602,1377,63.0
3068603,1377,80.0
3068604,1377,50.0
3068605,1573,340.0
3068675,1377,63.0
3072465,1625,2.0
3072466,1487,39.0
3072467,1487,32.0
3072470,1379,14.0
3072473,1379,11.0
3072474,1379,11.0
3072475,1379,11.0
3072628,1442,17.0
3072629,1611,1.0
3073381,1489,319.0
3073488,1441,80.0
3073489,1441,49.0
3073490,1441,18.0
3079312,1429,243.0
3079313,1573,286.0
3080135,1485,14.0
3080148,1485,14.0
3080149,1485,16.0
3080226,1398,92.0
3080283,1489,108.0
3080284,1493,65.0
3080319,1677,7.0
3080363,1434,3.0
3080364,1434,2.0
3080411,1434,10.0
3080414,1434,10.0
3080426,1692,3.0
3080684,1434,3.0
3080686,1434,3.0
3080687,1434,3.0
3082124,1434,14.0
3082125,1434,14.0
3082127,1434,7.0
3082128,1434,7.0
3082129,1434,3.0
3082130,1434,2.0
3082963,1571,243.0
3082964,1430,146.0
3082965,1434,1.0
3082966,1434,4.0
3084033,1434,4.0
3084034,1434,5.0
3084036,1434,7.0
3084039,1434,5.0
3084042,1434,7.0
3084043,1434,10.0
3084044,1434,11.0
3084049,1434,7.0
3084050,1434,2.0
3084084,1434,3.0
3084086,1434,7.0
3084088,1434,1.0
3085860,1523,70.0
3085861,1637,124.0
3085862,1637,135.0
3085863,1656,14.0
3085865,1435,11.0
3085866,1590,49.0
3087610,1571,216.0
3089041,1418,19.0
3089042,1418,61.0
3089058,1486,14.0
3089059,1486,14.0
3089060,1486,14.0
3089065,1486,16.0
3089066,1486,11.0
3089067,1486,11.0
3090324,1486,11.0
3090372,1627,5.0
3090400,1627,2.0
3090405,1686,3.0
3090406,1627,1.0
3090408,1627,7.0
3090410,1627,1.0
3090411,1627,2.0
3090415,1627,4.0
3090416,1473,1.0
3090419,1473,3.0
3091252,1573,313.0
3094005,1570,54.0
3094006,1570,54.0
3094367,1611,3.0
3094368,1611,3.0
3094369,1611,3.0
3094370,1611,3.0
3094371,1611,3.0
3094372,1611,3.0
3094376,1523,181.0
3094457,1307,124.0
3095244,1439,19.0
3095382,1218,73.0
3098815,1343,10.0
3100365,1860,5.0
3100366,1860,3.0
3100367,1860,4.0
3100380,1487,22.0
3101475,1831,4.0
3101477,1831,2.0
3101537,1476,215.0
3101538,1476,242.0
3101539,1476,215.0
3102804,1394,2.0
3102976,1435,22.0
3103029,1366,194.0
3103410,1930,8.0
3103505,1993,53.0
3103506,1993,53.0
3103586,1946,86.0
3103587,1946,216.0
3103735,1464,162.0
3103739,1419,437.0
3103851,1419,448.0
3103852,1476,485.0
3103924,1627,8.0
3103940,1509,2.0
3106122,1489,81.0
3106124,1489,124.0
3106126,1489,38.0
3106224,1379,22.0
3106575,1486,43.0
3106576,1449,10.0
3106982,1486,8.0
3107172,2091,2.0
3107173,2091,7.0
3107203,1623,3.0
3107241,2091,1.0
3107288,1362,38.0
3107294,1362,22.0
3107928,1602,43.0
3111730,1434,3.0
3111736,1434,3.0
3111739,1434,2.0
3111967,1413,94.0
3111968,1413,63.0
3111989,2080,5.0
3112453,1580,4.0
3112454,1580,4.0
3112681,1342,8.0
3112772,1209,205.0
3113486,1215,101.0
3113526,1681,16.0
3113527,1681,16.0
3113528,1681,16.0
3113529,1929,2.0
3113530,1929,2.0
3113534,1681,5.0
3113535,1929,19.0
3113594,1623,1.0
